customerID,gender,SeniorCitizen,Partner,Dependents,tenure,Contract,PaymentMethod,InternetService,TechSupport,OnlineSecurity,PaperlessBilling,MonthlyCharges,TotalCharges,Churn
CUST-11000,Female,0,Yes,Yes,27,One Year,Mailed check,DSL,No,No,Yes,44.25,1224.21,No
CUST-11320,Female,0,Yes,Yes,72,Month-To-Month,Mailed check,DSL,No,No,No,40.1,2923.45,No
CUST-12281,Male,0,Yes,No,23,One Year,Credit card,No,No internet service,No internet service,No,34.52,759.36,No
CUST-11075,Male,0,Yes,No,29,Two Year,Credit card,Fiber optic,Yes,No,Yes,113.51,3316.54,Yes
CUST-11411,Female,0,No,Yes,19,Two Year,Electronic check,Fiber optic,No,No,Yes,78.78,1475.83,Yes
CUST-10212,Male,0,Yes,No,48,Two Year,Electronic check,Fiber optic,No,No,Yes,79.0,3946.77,No
CUST-10131,Male,0,No,Yes,16,Two Year,Electronic check,Fiber optic,No,Yes,No,84.75,1406.75,Yes
CUST-12559,Female,0,Yes,No,26,Month-To-Month,Credit card,DSL,No,No,Yes,44.61,1132.26,Yes
CUST-11779,Female,0,Yes,No,12,Month-To-Month,Bank transfer,DSL,No,No,Yes,53.25,654.93,Yes
CUST-12377,Female,0,Yes,No,10,Month-To-Month,Bank transfer,Fiber optic,No,No,Yes,62.62,638.96,Yes
CUST-13245,Female,0,No,No,72,One Year,Credit card,No,No internet service,No internet service,No,18.25,1355.06,No
CUST-11785,Female,0,No,No,35,Month-To-Month,Bank transfer,Fiber optic,Yes,No,No,83.94,2849.38,Yes
CUST-11562,Female,0,No,No,54,One Year,Mailed check,DSL,Yes,No,No,39.33,2026.46,No
CUST-11156,Female,0,No,No,43,Month-To-Month,Electronic check,Fiber optic,No,No,No,95.5,4023.67,Yes
CUST-14428,Male,0,Yes,Yes,15,Month-To-Month,Bank transfer,DSL,Yes,Yes,No,40.41,613.88,No
CUST-10191,Male,0,No,No,8,Two Year,Credit card,No,No internet service,No internet service,No,27.2,222.33,No
CUST-14049,Female,0,No,Yes,26,Month-To-Month,Electronic check,DSL,No,Yes,No,78.14,2120.76,No
CUST-13426,Female,0,No,Yes,12,Month-To-Month,Credit card,Fiber optic,No,Yes,Yes,92.33,1117.53,Yes
CUST-10079,Female,0,No,Yes,31,Month-To-Month,Electronic check,DSL,No,No,No,33.01,1021.16,Yes
CUST-14680,Female,0,Yes,No,64,Two Year,Bank transfer,Fiber optic,No,No,No,69.18,4515.33,Yes
CUST-10558,Female,0,No,No,12,Month-To-Month,Electronic check,Fiber optic,No,Yes,Yes,92.33,1081.34,No
CUST-12635,Female,0,Yes,Yes,1,Month-To-Month,Electronic check,DSL,No,Yes,Yes,51.02,50.36,No
CUST-14525,Female,0,Yes,No,2,Two Year,Bank transfer,Fiber optic,No,No,No,86.02,167.6,Yes
CUST-12226,Male,1,No,No,3,One Year,Bank transfer,Fiber optic,No,No,Yes,82.8,255.34,No
CUST-11317,Female,0,Yes,No,3,Month-To-Month,Bank transfer,DSL,No,No,Yes,78.57,235.37,Yes
CUST-13335,Male,0,No,No,12,Month-To-Month,Electronic check,Fiber optic,No,No,No,70.94,884.14,Yes
CUST-13442,Male,0,Yes,No,40,Two Year,Bank transfer,DSL,No,No,Yes,69.26,2883.3,No
CUST-14130,Male,0,No,Yes,44,Month-To-Month,Electronic check,Fiber optic,No,No,Yes,102.81,4686.13,Yes
CUST-14560,Male,1,No,Yes,14,Month-To-Month,Electronic check,No,No internet service,No internet service,No,35.0,511.08,Yes
CUST-12480,Male,1,Yes,Yes,52,One Year,Electronic check,Fiber optic,No,No,Yes,83.76,4238.7,No
CUST-11903,Male,0,Yes,No,29,Two Year,Credit card,Fiber optic,No,No,Yes,91.19,2724.34,Yes
CUST-11524,Male,0,No,No,10,Month-To-Month,Bank transfer,DSL,Yes,No,Yes,63.35,608.13,Yes
CUST-13300,Female,0,Yes,No,17,Two Year,Bank transfer,DSL,No,No,No,74.28,1260.07,No
CUST-14389,Female,0,Yes,Yes,4,Month-To-Month,Mailed check,Fiber optic,No,No,No,92.66,377.51,Yes
CUST-12782,Male,0,No,No,24,Month-To-Month,Electronic check,No,No internet service,No internet service,No,18.25,426.69,Yes
CUST-12351,Male,0,No,No,6,Two Year,Mailed check,DSL,No,No,Yes,46.05,272.12,No
CUST-13189,Female,0,Yes,No,18,Month-To-Month,Bank transfer,Fiber optic,No,No,No,112.96,1961.07,Yes
CUST-14886,Male,0,No,No,25,One Year,Credit card,Fiber optic,No,No,No,49.05,1205.41,No
CUST-13181,Male,0,No,Yes,12,Month-To-Month,Electronic check,DSL,Yes,No,Yes,30.73,362.18,No
CUST-11986,Female,0,Yes,Yes,72,Month-To-Month,Bank transfer,Fiber optic,No,No,No,83.51,6090.04,No
CUST-14299,Female,0,Yes,No,12,Month-To-Month,Credit card,Fiber optic,Yes,No,No,78.27,917.53,No
CUST-10391,Male,0,No,No,28,Month-To-Month,Bank transfer,Fiber optic,Yes,No,Yes,71.44,2058.83,Yes
CUST-10972,Male,0,Yes,Yes,13,Two Year,Bank transfer,No,No internet service,No internet service,Yes,26.18,331.16,No
CUST-10656,Male,1,No,Yes,30,Month-To-Month,Electronic check,Fiber optic,No,No,Yes,105.09,3160.49,Yes
CUST-10083,Female,0,Yes,No,31,One Year,Credit card,No,No internet service,No internet service,No,19.61,629.81,No
CUST-11574,Female,0,Yes,Yes,13,One Year,Bank transfer,No,No internet service,No internet service,Yes,34.35,437.46,Yes
CUST-13760,Male,0,Yes,No,3,One Year,Electronic check,Fiber optic,No,No,No,84.2,242.35,No
CUST-10088,Female,0,No,No,10,Month-To-Month,Credit card,No,No internet service,No internet service,Yes,18.25,174.76,No
CUST-10073,Female,0,No,Yes,2,One Year,Mailed check,Fiber optic,Yes,No,Yes,96.55,191.14,Yes
CUST-14536,Female,0,Yes,Yes,17,Month-To-Month,Electronic check,DSL,Yes,Yes,Yes,54.43,944.42,No
CUST-12062,Male,1,No,No,3,Month-To-Month,Bank transfer,DSL,No,No,No,47.48,148.21,No
CUST-10082,Male,0,Yes,No,2,Month-To-Month,Electronic check,Fiber optic,Yes,No,No,92.58,193.93,No
CUST-13341,Female,0,Yes,No,50,Month-To-Month,Electronic check,Fiber optic,Yes,No,No,101.09,5030.6,No
CUST-10975,Female,0,No,Yes,20,Two Year,Electronic check,No,No internet service,No internet service,No,30.76,628.87,No
CUST-12200,Male,0,No,No,27,One Year,Mailed check,Fiber optic,No,No,No,106.68,2912.26,No
CUST-14929,Male,0,No,Yes,8,Month-To-Month,Electronic check,DSL,No,No,Yes,43.89,362.94,Yes
CUST-12705,Female,0,Yes,No,8,Month-To-Month,Electronic check,Fiber optic,Yes,No,Yes,63.83,528.39,No
CUST-11715,Female,0,Yes,Yes,3,One Year,Electronic check,DSL,No,No,Yes,41.22,122.3,Yes
CUST-11510,Male,0,Yes,No,33,Month-To-Month,Credit card,Fiber optic,No,No,No,74.43,2413.38,No
CUST-12810,Male,0,No,No,9,Two Year,Bank transfer,Fiber optic,No,No,Yes,77.97,726.72,No
CUST-10963,Male,0,No,No,3,Month-To-Month,Electronic check,Fiber optic,No,No,No,83.04,252.87,No
CUST-12111,Male,0,Yes,No,1,Month-To-Month,Mailed check,Fiber optic,No,No,No,87.02,89.25,Yes
CUST-13666,Male,0,Yes,No,14,Two Year,Electronic check,No,No internet service,No internet service,No,37.49,511.94,No
CUST-10573,Female,0,No,No,48,One Year,Mailed check,Fiber optic,Yes,No,Yes,83.38,4124.13,No
CUST-10446,Male,0,No,No,12,One Year,Bank transfer,No,No internet service,No internet service,No,34.84,436.25,No
CUST-14860,Female,0,No,No,21,Month-To-Month,Credit card,Fiber optic,No,No,No,111.21,2444.4,Yes
CUST-14101,Female,0,No,No,48,Month-To-Month,Electronic check,Fiber optic,No,Yes,No,100.98,4814.88,Yes
CUST-13258,Male,0,Yes,Yes,44,Month-To-Month,Mailed check,DSL,No,No,No,71.0,3133.19,No
CUST-12815,Female,0,No,No,0,Month-To-Month,Mailed check,Fiber optic,No,No,No,69.55,0.0,Yes
CUST-12938,Male,0,Yes,No,4,Month-To-Month,Electronic check,No,No internet service,No internet service,No,27.09,106.21,No
CUST-13249,Male,0,Yes,Yes,15,Month-To-Month,Electronic check,Fiber optic,No,No,No,78.69,1208.67,Yes
CUST-10416,Male,0,No,No,11,Two Year,Mailed check,Fiber optic,No,No,No,105.95,1188.01,No
CUST-12114,Male,0,No,No,32,One Year,Mailed check,No,No internet service,No internet service,No,40.65,1356.34,No
CUST-11760,Female,0,Yes,No,12,One Year,Credit card,Fiber optic,No,No,No,114.86,1387.05,No
CUST-11630,Male,0,Yes,Yes,6,Month-To-Month,Credit card,DSL,Yes,No,Yes,50.57,289.42,No
CUST-10890,Male,0,No,Yes,4,One Year,Electronic check,DSL,Yes,No,Yes,66.27,256.88,No
CUST-14521,Male,0,No,Yes,13,One Year,Electronic check,DSL,Yes,Yes,Yes,71.31,954.11,No
CUST-11512,Male,0,Yes,Yes,11,Month-To-Month,Electronic check,No,No internet service,No internet service,No,18.25,209.28,No
CUST-14169,Female,0,Yes,No,10,Month-To-Month,Credit card,Fiber optic,No,No,No,103.24,1062.92,No
CUST-10282,Female,1,No,Yes,13,Month-To-Month,Credit card,Fiber optic,No,No,No,71.99,894.33,Yes
CUST-13964,Female,0,No,Yes,7,Month-To-Month,Credit card,Fiber optic,No,No,No,90.76,612.74,Yes
CUST-10543,Female,0,No,No,1,Two Year,Bank transfer,DSL,No,Yes,No,54.69,56.6,No
CUST-12061,Female,0,Yes,Yes,3,Two Year,Electronic check,DSL,Yes,No,No,50.91,151.52,No
CUST-12730,Male,0,No,Yes,32,Two Year,Bank transfer,DSL,No,No,Yes,61.14,1920.24,No
CUST-12735,Female,0,No,No,0,Month-To-Month,Electronic check,Fiber optic,No,No,No,87.73,0.0,No
CUST-14001,Male,0,No,No,3,One Year,Credit card,Fiber optic,Yes,No,Yes,112.43,343.69,Yes
CUST-14633,Male,0,Yes,Yes,11,Month-To-Month,Mailed check,Fiber optic,Yes,Yes,Yes,92.76,1019.14,Yes
CUST-14714,Female,0,No,No,50,Month-To-Month,Bank transfer,Fiber optic,No,Yes,Yes,92.6,4644.29,No
CUST-11517,Male,1,No,Yes,6,One Year,Mailed check,No,No internet service,No internet service,No,22.74,134.56,No
CUST-12663,Male,0,Yes,No,36,Month-To-Month,Electronic check,DSL,Yes,Yes,Yes,56.88,2102.66,No
CUST-10223,Female,0,No,No,43,Month-To-Month,Electronic check,DSL,No,No,No,39.72,1760.46,No
CUST-13158,Female,1,Yes,Yes,6,Month-To-Month,Bank transfer,Fiber optic,No,No,No,64.64,369.21,Yes
CUST-13113,Female,0,Yes,No,23,Month-To-Month,Credit card,Fiber optic,Yes,No,No,118.75,919.41,No
CUST-12094,Male,0,Yes,No,9,Month-To-Month,Credit card,DSL,No,No,Yes,74.48,661.22,Yes
CUST-11885,Female,0,No,No,51,One Year,Mailed check,Fiber optic,No,Yes,No,95.89,4798.21,Yes
CUST-11942,Female,0,Yes,Yes,4,Month-To-Month,Mailed check,DSL,No,No,No,57.36,236.73,No
CUST-10440,Male,0,Yes,Yes,24,Month-To-Month,Electronic check,DSL,Yes,No,Yes,65.35,1582.27,Yes
CUST-13200,Male,0,Yes,Yes,51,One Year,Credit card,Fiber optic,No,Yes,No,84.56,4300.55,No
CUST-12057,Male,0,No,No,1,Month-To-Month,Bank transfer,Fiber optic,No,No,Yes,74.84,75.39,No
CUST-14020,Female,0,No,Yes,0,Month-To-Month,Bank transfer,No,No internet service,No internet service,Yes,27.85,0.0,Yes
CUST-12132,Female,0,Yes,Yes,58,Month-To-Month,Bank transfer,No,No internet service,No internet service,Yes,42.64,2537.18,No
CUST-13750,Male,0,No,No,37,Month-To-Month,Electronic check,No,No internet service,No internet service,No,24.65,917.22,Yes
CUST-11780,Female,0,No,No,12,Month-To-Month,Electronic check,Fiber optic,Yes,No,Yes,82.28,970.74,No
CUST-14333,Male,1,No,No,72,One Year,Bank transfer,No,No internet service,No internet service,Yes,33.48,2518.91,No
CUST-14440,Female,0,Yes,No,2,Month-To-Month,Mailed check,Fiber optic,No,No,No,83.45,159.4,Yes
CUST-13350,Female,0,No,Yes,7,Month-To-Month,Mailed check,Fiber optic,Yes,No,Yes,98.94,675.13,Yes
CUST-14072,Male,0,Yes,No,25,One Year,Credit card,DSL,Yes,Yes,Yes,62.93,1601.79,No
CUST-14481,Female,0,Yes,No,13,Month-To-Month,Mailed check,No,No internet service,No internet service,Yes,23.66,299.59,Yes
CUST-13246,Female,0,No,No,8,Month-To-Month,Electronic check,Fiber optic,No,No,No,66.7,510.26,Yes
CUST-12186,Male,0,Yes,No,14,Month-To-Month,Bank transfer,Fiber optic,Yes,Yes,No,92.88,1254.66,No
CUST-10763,Female,0,Yes,No,67,Month-To-Month,Electronic check,DSL,Yes,Yes,Yes,60.2,4002.75,No
CUST-10335,Female,1,Yes,No,6,One Year,Bank transfer,DSL,Yes,No,No,57.01,330.58,Yes
CUST-12687,Female,0,No,No,6,One Year,Mailed check,No,No internet service,No internet service,Yes,30.0,180.37,No
CUST-13845,Female,0,No,No,24,Month-To-Month,Electronic check,Fiber optic,No,No,No,77.13,1909.66,Yes
CUST-13423,Male,0,Yes,No,9,Month-To-Month,Bank transfer,Fiber optic,Yes,No,Yes,75.04,676.96,No
CUST-10592,Male,0,No,Yes,3,Month-To-Month,Credit card,Fiber optic,No,No,Yes,81.11,237.97,Yes
CUST-11800,Male,0,Yes,Yes,34,Two Year,Mailed check,No,No internet service,No internet service,Yes,30.1,1047.34,No
CUST-12666,Female,0,Yes,Yes,14,One Year,Credit card,Fiber optic,No,No,No,83.96,1203.29,Yes
CUST-14060,Female,0,Yes,Yes,33,Month-To-Month,Electronic check,Fiber optic,Yes,No,Yes,70.36,2326.27,Yes
CUST-13606,Female,0,No,No,26,Month-To-Month,Credit card,No,No internet service,No internet service,Yes,19.38,499.7,No
CUST-10369,Male,0,Yes,No,12,Month-To-Month,Credit card,No,No internet service,No internet service,Yes,39.82,490.71,Yes
CUST-13088,Female,1,No,Yes,47,Month-To-Month,Credit card,DSL,No,No,Yes,63.18,2992.84,Yes
CUST-12823,Female,1,Yes,No,54,Month-To-Month,Electronic check,No,No internet service,No internet service,Yes,25.82,1405.2,No
CUST-12600,Female,0,No,No,56,Month-To-Month,Electronic check,No,No internet service,No internet service,Yes,25.28,1434.73,No
CUST-11639,Female,0,No,No,51,One Year,Bank transfer,Fiber optic,No,No,Yes,98.7,4835.76,No
CUST-10859,Male,0,Yes,Yes,3,Two Year,Credit card,Fiber optic,Yes,No,Yes,101.15,314.07,No
CUST-14235,Female,0,No,No,14,One Year,Credit card,Fiber optic,Yes,No,Yes,75.4,1011.44,No
CUST-11502,Female,0,No,No,1,Month-To-Month,Electronic check,DSL,No,No,Yes,76.42,79.39,No
CUST-11671,Male,1,No,Yes,55,Month-To-Month,Mailed check,Fiber optic,No,No,Yes,71.58,4094.29,Yes
CUST-11175,Male,0,Yes,No,16,Month-To-Month,Mailed check,No,No internet service,No internet service,Yes,28.31,455.16,No
CUST-11648,Male,0,Yes,Yes,4,Month-To-Month,Mailed check,No,No internet service,No internet service,Yes,34.79,919.41,No
CUST-13620,Female,0,No,No,12,One Year,Credit card,Fiber optic,No,No,Yes,86.45,1078.23,No
CUST-14904,Male,0,No,No,8,Month-To-Month,Bank transfer,Fiber optic,No,Yes,Yes,92.04,772.22,Yes
CUST-12804,Male,0,Yes,No,22,One Year,Bank transfer,Fiber optic,No,Yes,Yes,96.05,2108.56,No
CUST-12624,Female,1,Yes,Yes,22,Month-To-Month,Credit card,Fiber optic,No,No,Yes,89.32,1956.43,No
CUST-14518,Female,0,Yes,No,72,Month-To-Month,Credit card,DSL,Yes,Yes,Yes,59.27,4231.07,No
CUST-14880,Male,0,Yes,No,14,Two Year,Bank transfer,Fiber optic,No,No,No,104.28,1392.02,No
CUST-14268,Male,1,Yes,No,12,One Year,Bank transfer,No,No internet service,No internet service,Yes,18.25,210.32,No
CUST-14541,Female,0,Yes,No,24,Month-To-Month,Bank transfer,No,No internet service,No internet service,No,32.13,794.25,No
CUST-10319,Female,0,No,No,6,Two Year,Bank transfer,DSL,No,No,No,65.36,384.25,No
CUST-12563,Male,0,Yes,Yes,35,Month-To-Month,Electronic check,DSL,No,Yes,Yes,53.2,1780.09,No
CUST-14626,Male,0,Yes,Yes,6,One Year,Electronic check,No,No internet service,No internet service,Yes,18.25,113.47,No
CUST-12651,Male,0,Yes,No,1,Month-To-Month,Electronic check,No,No internet service,No internet service,Yes,31.47,30.61,No
CUST-13325,Female,0,No,Yes,8,Month-To-Month,Mailed check,No,No internet service,No internet service,No,22.65,188.99,No
CUST-14077,Male,0,No,No,13,Month-To-Month,Mailed check,Fiber optic,Yes,No,Yes,63.3,825.51,No
CUST-10135,Male,0,Yes,Yes,14,Month-To-Month,Bank transfer,DSL,No,No,Yes,69.84,1020.53,Yes
CUST-14228,Female,1,Yes,No,29,One Year,Credit card,No,No internet service,No internet service,Yes,18.25,519.39,No
CUST-11650,Male,0,No,No,17,One Year,Credit card,DSL,Yes,No,No,22.72,392.19,No
CUST-13410,Female,0,Yes,No,29,One Year,Electronic check,Fiber optic,No,No,Yes,61.46,1742.51,Yes
CUST-13860,Female,0,No,No,19,Month-To-Month,Credit card,DSL,Yes,No,Yes,48.86,974.12,No
CUST-10355,Male,0,Yes,Yes,72,One Year,Credit card,No,No internet service,No internet service,Yes,31.99,2282.78,No
CUST-13078,Male,1,Yes,No,16,One Year,Credit card,DSL,Yes,No,No,61.7,961.41,No
CUST-11076,Female,0,No,No,28,Month-To-Month,Electronic check,DSL,Yes,No,Yes,73.76,2066.0,No
CUST-14286,Female,1,No,No,21,Month-To-Month,Bank transfer,Fiber optic,No,No,Yes,85.91,1867.22,Yes
CUST-14938,Female,0,Yes,No,8,One Year,Credit card,DSL,Yes,Yes,No,56.68,459.51,No
CUST-12109,Female,0,No,No,21,Two Year,Bank transfer,DSL,No,No,Yes,64.31,1283.34,No
CUST-13363,Female,0,No,Yes,72,Month-To-Month,Electronic check,DSL,Yes,No,Yes,78.51,5684.61,No
CUST-12818,Male,0,No,No,3,Month-To-Month,Mailed check,Fiber optic,No,No,Yes,74.88,222.44,Yes
CUST-13196,Female,0,No,No,7,One Year,Credit card,DSL,Yes,No,No,59.42,405.03,No
CUST-12956,Male,0,Yes,No,3,Two Year,Mailed check,DSL,No,No,No,49.64,155.85,No
CUST-13431,Female,0,Yes,No,21,Month-To-Month,Mailed check,Fiber optic,No,No,No,88.68,1874.94,Yes
CUST-11897,Male,0,Yes,Yes,35,Month-To-Month,Electronic check,No,No internet service,No internet service,No,20.59,689.04,No
CUST-14642,Male,0,No,No,4,Month-To-Month,Electronic check,DSL,No,No,Yes,49.92,191.66,Yes
CUST-12893,Male,0,No,No,47,Two Year,Bank transfer,Fiber optic,No,No,No,110.82,5366.26,No
CUST-12985,Female,1,No,No,9,Two Year,Mailed check,No,No internet service,No internet service,Yes,22.07,204.34,No
CUST-13704,Male,0,No,No,5,One Year,Bank transfer,Fiber optic,No,No,Yes,98.03,495.43,No
CUST-14577,Male,0,No,No,14,Month-To-Month,Credit card,DSL,Yes,No,No,61.87,871.75,No
CUST-10329,Female,0,Yes,Yes,25,One Year,Electronic check,DSL,No,No,Yes,38.36,985.19,Yes
CUST-10823,Male,0,Yes,No,6,One Year,Electronic check,Fiber optic,No,Yes,Yes,80.17,463.42,Yes
CUST-14351,Male,1,No,Yes,0,Month-To-Month,Credit card,No,No internet service,No internet service,Yes,28.39,0.0,No
CUST-10064,Male,0,No,No,31,One Year,Mailed check,No,No internet service,No internet service,No,32.04,993.17,No
CUST-10772,Male,0,Yes,Yes,23,One Year,Bank transfer,DSL,Yes,No,No,74.58,1735.09,No
CUST-13216,Male,0,Yes,Yes,2,Month-To-Month,Electronic check,DSL,Yes,No,Yes,60.29,123.64,No
CUST-10365,Male,0,No,No,1,Month-To-Month,Electronic check,Fiber optic,No,No,No,92.57,93.28,Yes
CUST-13827,Male,0,Yes,Yes,56,One Year,Electronic check,No,No internet service,No internet service,Yes,18.25,977.22,No
CUST-11107,Female,0,Yes,No,4,One Year,Bank transfer,No,No internet service,No internet service,No,18.25,919.41,No
CUST-11471,Female,0,No,No,6,Month-To-Month,Bank transfer,Fiber optic,No,No,No,90.76,519.19,Yes
CUST-13978,Male,0,Yes,No,0,Month-To-Month,Mailed check,No,No internet service,No internet service,No,27.59,0.0,No
CUST-13231,Female,0,No,No,16,One Year,Electronic check,Fiber optic,No,No,No,101.0,1686.42,Yes
CUST-13077,Male,1,No,No,26,Month-To-Month,Electronic check,Fiber optic,No,Yes,Yes,98.15,2654.97,Yes
CUST-12295,Female,0,No,No,39,Month-To-Month,Credit card,Fiber optic,Yes,No,Yes,90.09,3509.97,No
CUST-10669,Male,0,Yes,No,8,One Year,Electronic check,Fiber optic,Yes,No,Yes,61.93,498.11,No
CUST-12835,Male,1,No,No,10,Month-To-Month,Electronic check,DSL,No,No,Yes,57.44,583.64,Yes
CUST-12016,Male,0,Yes,No,44,Month-To-Month,Mailed check,DSL,No,Yes,No,46.12,2091.08,No
CUST-11955,Male,0,Yes,No,6,Month-To-Month,Bank transfer,DSL,Yes,No,No,65.77,408.49,No
CUST-12483,Female,0,No,No,9,Month-To-Month,Bank transfer,Fiber optic,Yes,No,No,70.56,661.25,No
CUST-10400,Female,0,No,No,1,Month-To-Month,Mailed check,Fiber optic,No,No,No,74.56,75.84,Yes
CUST-14478,Male,0,Yes,Yes,72,Month-To-Month,Bank transfer,Fiber optic,No,No,Yes,63.6,4735.68,No
CUST-10613,Female,0,No,No,17,Two Year,Credit card,No,No internet service,No internet service,No,18.25,300.33,No
CUST-13640,Female,0,No,No,36,Month-To-Month,Electronic check,Fiber optic,Yes,Yes,No,61.48,2256.42,No
CUST-13822,Female,0,Yes,No,10,Month-To-Month,Mailed check,Fiber optic,No,Yes,No,118.75,1147.41,Yes
CUST-13276,Male,0,Yes,No,10,Two Year,Electronic check,DSL,No,No,Yes,40.55,398.66,No
CUST-13929,Female,0,Yes,No,12,Month-To-Month,Electronic check,DSL,No,Yes,No,32.1,377.95,Yes
CUST-11817,Male,0,Yes,Yes,72,Month-To-Month,Mailed check,Fiber optic,No,No,No,107.87,7709.69,Yes
CUST-10504,Male,0,No,Yes,50,One Year,Mailed check,Fiber optic,No,No,No,86.65,4199.49,No
CUST-10227,Female,0,Yes,No,3,Month-To-Month,Electronic check,DSL,Yes,Yes,No,45.33,138.85,No
CUST-11755,Female,0,Yes,No,10,One Year,Credit card,Fiber optic,Yes,No,No,93.89,902.3,No
CUST-10245,Female,0,No,Yes,1,Month-To-Month,Electronic check,DSL,No,Yes,Yes,55.01,55.12,Yes
CUST-12703,Male,0,Yes,Yes,3,Month-To-Month,Bank transfer,DSL,No,Yes,Yes,59.63,187.07,No
CUST-12002,Female,0,No,Yes,23,One Year,Mailed check,DSL,No,No,Yes,63.88,1413.66,No
CUST-10374,Male,0,No,No,31,One Year,Credit card,Fiber optic,No,Yes,Yes,82.8,2551.58,Yes
CUST-10119,Male,0,Yes,No,2,Month-To-Month,Electronic check,No,No internet service,No internet service,No,18.25,36.51,No
CUST-10040,Male,0,Yes,Yes,17,Two Year,Bank transfer,DSL,No,No,No,60.36,997.69,No
CUST-13869,Female,0,No,Yes,8,Two Year,Electronic check,Fiber optic,Yes,No,No,112.98,887.13,No
CUST-10663,Female,0,No,Yes,36,One Year,Electronic check,No,No internet service,No internet service,No,18.25,670.95,No
CUST-12745,Female,0,No,Yes,6,Month-To-Month,Credit card,Fiber optic,No,No,Yes,92.16,535.91,Yes
CUST-10646,Male,1,Yes,No,30,Month-To-Month,Credit card,Fiber optic,No,Yes,Yes,62.71,1860.25,No
CUST-12578,Female,0,Yes,Yes,37,Month-To-Month,Mailed check,Fiber optic,Yes,No,No,78.61,2887.13,No
CUST-11435,Female,0,No,Yes,34,Month-To-Month,Mailed check,Fiber optic,No,No,No,110.59,3694.71,Yes
CUST-12676,Male,1,No,No,49,Two Year,Electronic check,No,No internet service,No internet service,No,18.25,901.74,No
CUST-12819,Female,0,Yes,No,72,Month-To-Month,Credit card,Fiber optic,No,No,Yes,94.43,6938.22,No
CUST-12065,Female,1,Yes,Yes,53,Month-To-Month,Electronic check,Fiber optic,No,No,Yes,100.48,5234.77,No
CUST-10755,Female,0,No,Yes,2,Two Year,Electronic check,No,No internet service,No internet service,No,21.87,42.51,No
CUST-10554,Male,0,No,Yes,3,Month-To-Month,Bank transfer,DSL,No,No,No,63.12,179.91,No
CUST-12342,Male,0,Yes,Yes,35,Two Year,Mailed check,DSL,No,Yes,No,57.66,1946.8,No
CUST-13639,Male,0,No,Yes,0,Month-To-Month,Bank transfer,Fiber optic,Yes,No,Yes,72.83,0.0,Yes
CUST-13968,Female,1,Yes,No,31,Month-To-Month,Mailed check,DSL,No,No,No,43.74,1406.92,No
CUST-14413,Female,0,No,Yes,1,One Year,Electronic check,Fiber optic,No,No,Yes,89.94,88.5,Yes
CUST-14096,Male,0,No,Yes,45,Month-To-Month,Electronic check,DSL,No,Yes,Yes,66.12,3029.32,No
CUST-10802,Male,0,No,No,4,Month-To-Month,Electronic check,Fiber optic,Yes,No,Yes,118.56,468.52,Yes
